no,post_url,akun,comment
6943,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
6944,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
6945,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
6946,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
6947,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
6948,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
6949,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
6950,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
6951,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
6952,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
6953,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
6954,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
6955,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
6956,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
6957,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
6958,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
6959,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
6960,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
6961,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,reni,mantap
6962,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
6963,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
6964,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
6965,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
6966,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
6967,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
6968,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
6969,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
6970,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
6971,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
6972,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
6973,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
6974,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
6975,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
6976,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
6977,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
6978,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
6979,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
6980,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
6981,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,@Saudah08,"semangat yah Tim Pandawara semoga kebaikan kalian dapet berkah dari Allah dan selalu dalam lindungannya,, kasian bgt kk yg muntah semoga ttp kuat ☺️☺️"
6982,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
6983,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
6984,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
6985,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
6986,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
6987,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
6988,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
6989,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
6990,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
6991,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
6992,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
6993,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
6994,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
6995,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
6996,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
6997,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
6998,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
6999,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
7000,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
7001,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,@Saudah08,"semangat yah Tim Pandawara semoga kebaikan kalian dapet berkah dari Allah dan selalu dalam lindungannya,, kasian bgt kk yg muntah semoga ttp kuat ☺️☺️"
7002,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
7003,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
7004,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
7005,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
7006,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
7007,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
7008,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
7009,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
7010,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
7011,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
7012,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
7013,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
7014,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
7015,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
7016,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
7017,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
7018,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
7019,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
7020,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
7021,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,@Saudah08,"semangat yah Tim Pandawara semoga kebaikan kalian dapet berkah dari Allah dan selalu dalam lindungannya,, kasian bgt kk yg muntah semoga ttp kuat ☺️☺️"
7022,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
7023,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
7024,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
7025,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
7026,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
7027,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
7028,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
7029,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
7030,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
7031,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
7032,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
7033,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
7034,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
7035,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
7036,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
7037,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
7038,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
7039,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
7040,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
7041,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,@Saudah08,"semangat yah Tim Pandawara semoga kebaikan kalian dapet berkah dari Allah dan selalu dalam lindungannya,, kasian bgt kk yg muntah semoga ttp kuat ☺️☺️"
7042,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
7043,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
7044,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
7045,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
7046,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
7047,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
7048,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
7049,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
7050,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
7051,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
7052,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
7053,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
7054,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
7055,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
7056,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
7057,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
7058,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
7059,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
7060,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
7061,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,@Saudah08,"semangat yah Tim Pandawara semoga kebaikan kalian dapet berkah dari Allah dan selalu dalam lindungannya,, kasian bgt kk yg muntah semoga ttp kuat ☺️☺️"
7062,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aku idew,"takutnya yg kaya gini si pemilik dah bagus ngafanin, tapi nyuruh orang buat nguburinnya, yg disuruh gamau repot alhasil dibuang gitu aja😭😫"
7063,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hahh??,kirain aku jasad bayi
7064,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zzl.ffaa1,gua lagi makan 😭
7065,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,BLINKONCE,kalo ketemu jasad bayi gimna😭
7066,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zungwonz,"Semangat Pandawaraa, terimakasih untuk semua kerja kerasnya. Maaf untuk orang-orang yang ngelunjak dan tidak bertanggungjawab"
7067,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,boys🤘🏻,bang semangat teruss ya....
7068,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fckup,"biasanya kerjaan orang kaya tu yg kaya gitu, gapunya tanah terus gamau ribet jadi buang² aja"
7069,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ALBY HANAN ARFANI,dia muntah darah
7070,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,lover_matchawww,kasian banget guguknya🥺💓
7071,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,hanif bermuka -_-,gw kira jasad bayi coo
7072,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Venty✨,kak pliss pakai masker ya🙏🙏
7073,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ratna,kalian pakai masker donk
7074,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Humaira putri ✨,Kaliannn hebattt
7075,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
7076,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ran.wnsr,kok komen ny ada yg tega sm pandawa si?
7077,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,May4-🌷,ITU APAA 😭
7078,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sitiamelia5078,pandawara tidak butuh kata kata Pandawara hanya butuh bukti nyata kita untuk menjaga lingkungan
7079,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ayulina17,yaAllah kasian🥺😭
7080,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𖣂︎,takut pls
7101,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Azalea elena,Jir takutttt
7102,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Champy1203,pake masker kaa
7103,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,tong.sotongg,Aku liatnya ikut mual mual disini😫
7104,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,DoneNSZ,al faaatihah.....
7105,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miranaladhifa,semangat pandawa🥰
